station_id,station_name,date,latitude,longitude,water_temp_c,ph,dissolved_oxygen_mg_l,total_nitrogen_mg_l,total_phosphorus_mg_l,chlorophyll_a_ug_l,secchi_depth_m
WQ004,Red River - Winnipeg,2021-03-23,49.8951,-97.1384,4.0,8.0,8.6,0.66,0.056,4.0,3.1
WQ005,Assiniboine River,2021-03-23,49.884,-97.21,0.8,7.7,8.4,1.13,0.047,5.2,3.0
WQ006,Lake Manitoba,2021-03-23,50.85,-98.79,5.3,7.9,7.9,0.69,0.019,4.7,1.9
WQ007,Shoal Lake,2021-03-23,49.67,-95.35,4.6,8.2,9.5,0.99,0.107,0.5,4.4
WQ008,Netley Marsh,2021-03-23,50.32,-96.81,2.1,7.7,8.6,1.02,0.054,1.9,2.0
WQ001,Lake Winnipeg North,2021-03-30,52.1234,-96.8765,2.5,8.3,11.9,0.72,0.036,3.1,0.7
WQ002,Lake Winnipeg South,2021-03-30,50.5432,-96.5432,3.9,8.2,9.4,0.65,0.072,6.6,2.8
WQ003,Red River - Selkirk,2021-03-30,50.1432,-96.8621,5.0,8.1,12.0,0.39,0.049,0.5,2.2
WQ004,Red River - Winnipeg,2021-03-30,49.8951,-97.1384,8.0,7.7,8.3,0.78,0.067,8.4,2.1
WQ005,Assiniboine River,2021-03-30,49.884,-97.21,7.4,8.1,11.7,1.28,0.03,0.5,2.9
WQ006,Lake Manitoba,2021-03-30,50.85,-98.79,4.4,8.1,10.4,0.77,0.081,0.5,3.5
WQ007,Shoal Lake,2021-03-30,49.67,-95.35,4.5,8.1,8.5,1.17,0.027,5.5,3.4
WQ008,Netley Marsh,2021-03-30,50.32,-96.81,0.7,8.2,10.5,0.93,0.041,7.9,3.3
WQ001,Lake Winnipeg North,2021-04-06,52.1234,-96.8765,3.4,8.7,8.3,0.6,0.074,3.9,1.8
WQ002,Lake Winnipeg South,2021-04-06,50.5432,-96.5432,3.1,8.6,11.2,0.52,0.013,12.5,2.7
WQ003,Red River - Selkirk,2021-04-06,50.1432,-96.8621,3.2,7.8,6.9,0.4,0.056,2.5,3.8
WQ004,Red River - Winnipeg,2021-04-06,49.8951,-97.1384,5.8,7.9,8.6,1.19,0.043,18.2,2.6
WQ005,Assiniboine River,2021-04-06,49.884,-97.21,1.3,7.5,8.9,1.23,0.045,0.5,2.0
WQ006,Lake Manitoba,2021-04-06,50.85,-98.79,3.4,8.5,10.6,0.76,0.056,16.1,3.3
WQ007,Shoal Lake,2021-04-06,49.67,-95.35,2.5,8.3,11.7,1.5,0.056,3.4,2.8
WQ008,Netley Marsh,2021-04-06,50.32,-96.81,3.0,8.1,8.8,0.81,0.021,9.2,3.1
WQ001,Lake Winnipeg North,2021-04-13,52.1234,-96.8765,0.7,8.3,9.2,1.22,0.07,10.4,3.0
WQ002,Lake Winnipeg South,2021-04-13,50.5432,-96.5432,1.9,7.5,10.2,0.42,0.054,0.5,3.1
WQ003,Red River - Selkirk,2021-04-13,50.1432,-96.8621,5.0,7.7,8.6,0.93,0.068,6.1,1.9
WQ004,Red River - Winnipeg,2021-04-13,49.8951,-97.1384,4.3,8.0,9.2,0.38,0.051,0.9,2.4
WQ005,Assiniboine River,2021-04-13,49.884,-97.21,-0.0,8.4,9.2,0.82,0.08,12.8,3.0
WQ006,Lake Manitoba,2021-04-13,50.85,-98.79,2.0,8.1,10.5,0.88,0.053,9.1,3.0
WQ007,Shoal Lake,2021-04-13,49.67,-95.35,6.4,8.3,9.0,0.7,0.05,7.1,2.1
WQ008,Netley Marsh,2021-04-13,50.32,-96.81,4.0,8.0,9.2,0.92,0.068,13.9,3.3
WQ001,Lake Winnipeg North,2021-04-20,52.1234,-96.8765,3.2,8.5,7.9,0.92,0.039,2.2,4.1
WQ002,Lake Winnipeg South,2021-04-20,50.5432,-96.5432,3.2,8.2,10.9,0.79,0.023,6.6,2.2
WQ003,Red River - Selkirk,2021-04-20,50.1432,-96.8621,3.8,8.1,10.7,0.92,0.02,6.1,3.9
WQ004,Red River - Winnipeg,2021-04-20,49.8951,-97.1384,0.2,7.8,9.0,0.2,0.013,0.5,3.4
WQ005,Assiniboine River,2021-04-20,49.884,-97.21,3.3,7.8,9.7,0.95,0.06,5.2,4.6
WQ006,Lake Manitoba,2021-04-20,50.85,-98.79,4.5,8.2,9.2,0.54,0.027,0.5,2.9
WQ007,Shoal Lake,2021-04-20,49.67,-95.35,4.3,7.9,9.5,1.12,0.046,5.2,2.7
WQ008,Netley Marsh,2021-04-20,50.32,-96.81,5.0,7.9,6.3,0.21,0.057,2.1,2.2
WQ001,Lake Winnipeg North,2021-04-27,52.1234,-96.8765,0.6,7.9,10.2,0.81,0.028,0.5,4.0
WQ002,Lake Winnipeg South,2021-04-27,50.5432,-96.5432,3.5,8.1,8.0,0.57,0.044,0.5,2.6
WQ003,Red River - Selkirk,2021-04-27,50.1432,-96.8621,1.7,7.9,8.8,0.3,0.018,5.6,1.7
WQ004,Red River - Winnipeg,2021-04-27,49.8951,-97.1384,3.6,8.1,10.5,1.04,0.037,0.5,2.7
WQ005,Assiniboine River,2021-04-27,49.884,-97.21,5.7,8.0,9.9,0.74,0.047,8.2,2.2
WQ006,Lake Manitoba,2021-04-27,50.85,-98.79,5.2,8.2,13.2,0.58,0.073,9.0,1.5
WQ007,Shoal Lake,2021-04-27,49.67,-95.35,5.1,8.3,9.1,0.1,0.065,0.5,2.4
WQ008,Netley Marsh,2021-04-27,50.32,-96.81,0.5,8.3,7.2,0.62,0.039,5.0,1.3
WQ001,Lake Winnipeg North,2021-05-04,52.1234,-96.8765,13.9,8.2,8.0,0.96,0.015,20.5,1.8
WQ002,Lake Winnipeg South,2021-05-04,50.5432,-96.5432,14.3,8.2,8.6,1.26,0.057,17.6,3.3
WQ003,Red River - Selkirk,2021-05-04,50.1432,-96.8621,13.4,8.1,10.0,1.17,0.063,10.8,2.1
WQ004,Red River - Winnipeg,2021-05-04,49.8951,-97.1384,14.5,7.9,9.7,1.64,0.082,12.2,2.5
WQ005,Assiniboine River,2021-05-04,49.884,-97.21,12.1,7.8,7.4,0.64,0.089,10.1,0.5
WQ006,Lake Manitoba,2021-05-04,50.85,-98.79,14.0,8.2,9.0,0.65,0.048,21.3,1.5
WQ007,Shoal Lake,2021-05-04,49.67,-95.35,13.9,8.1,6.4,0.61,0.08,10.9,1.8
WQ008,Netley Marsh,2021-05-04,50.32,-96.81,15.1,7.6,8.4,1.4,0.087,11.1,2.4
WQ001,Lake Winnipeg North,2021-05-11,52.1234,-96.8765,14.2,7.8,6.3,1.31,0.071,21.6,1.5
WQ002,Lake Winnipeg South,2021-05-11,50.5432,-96.5432,15.0,8.3,9.2,1.06,0.051,11.0,1.6
WQ003,Red River - Selkirk,2021-05-11,50.1432,-96.8621,13.0,7.8,8.9,1.58,0.052,15.2,0.5
WQ004,Red River - Winnipeg,2021-05-11,49.8951,-97.1384,14.0,8.2,7.1,1.22,0.072,21.5,2.1
WQ005,Assiniboine River,2021-05-11,49.884,-97.21,13.8,8.1,6.8,1.83,0.074,14.0,2.1
WQ006,Lake Manitoba,2021-05-11,50.85,-98.79,10.1,7.7,6.0,1.45,0.08,10.8,0.9
WQ007,Shoal Lake,2021-05-11,49.67,-95.35,11.3,8.1,6.6,1.31,0.054,11.1,1.9
WQ008,Netley Marsh,2021-05-11,50.32,-96.81,8.6,8.3,8.6,0.39,0.062,10.8,1.2
WQ001,Lake Winnipeg North,2021-05-18,52.1234,-96.8765,13.7,8.5,9.0,0.63,0.056,2.6,2.2
WQ002,Lake Winnipeg South,2021-05-18,50.5432,-96.5432,11.0,8.2,9.7,1.31,0.074,11.2,0.7
WQ003,Red River - Selkirk,2021-05-18,50.1432,-96.8621,17.4,8.8,8.4,1.18,0.047,10.6,2.0
WQ004,Red River - Winnipeg,2021-05-18,49.8951,-97.1384,11.8,8.6,9.0,0.86,0.062,13.7,0.7
WQ005,Assiniboine River,2021-05-18,49.884,-97.21,14.0,8.1,9.8,1.16,0.057,9.2,3.1
WQ006,Lake Manitoba,2021-05-18,50.85,-98.79,13.9,8.3,9.4,1.02,0.048,21.5,1.8
WQ007,Shoal Lake,2021-05-18,49.67,-95.35,15.6,8.1,10.2,0.79,0.044,11.1,1.6
WQ008,Netley Marsh,2021-05-18,50.32,-96.81,14.3,8.2,6.2,0.83,0.042,8.8,1.9
WQ001,Lake Winnipeg North,2021-05-25,52.1234,-96.8765,11.8,8.4,9.1,0.8,0.096,17.1,2.2
WQ002,Lake Winnipeg South,2021-05-25,50.5432,-96.5432,12.3,8.7,9.7,0.73,0.073,8.3,2.7
WQ003,Red River - Selkirk,2021-05-25,50.1432,-96.8621,10.9,7.9,7.6,1.19,0.049,12.5,0.3
WQ004,Red River - Winnipeg,2021-05-25,49.8951,-97.1384,14.7,7.3,8.8,1.12,0.06,18.0,2.9
WQ005,Assiniboine River,2021-05-25,49.884,-97.21,15.1,8.4,9.0,0.94,0.075,18.0,2.0
WQ006,Lake Manitoba,2021-05-25,50.85,-98.79,8.2,7.6,11.2,0.8,0.058,17.2,2.7
WQ007,Shoal Lake,2021-05-25,49.67,-95.35,14.1,8.1,5.3,1.72,0.062,17.9,2.1
WQ008,Netley Marsh,2021-05-25,50.32,-96.81,11.9,8.0,8.2,1.55,0.044,14.5,3.4
WQ001,Lake Winnipeg North,2021-06-01,52.1234,-96.8765,21.0,8.1,5.2,1.79,0.067,23.2,0.2
WQ002,Lake Winnipeg South,2021-06-01,50.5432,-96.5432,20.3,8.2,5.3,1.22,0.063,20.4,0.6
WQ003,Red River - Selkirk,2021-06-01,50.1432,-96.8621,19.9,8.2,4.1,1.49,0.074,28.0,1.1
WQ004,Red River - Winnipeg,2021-06-01,49.8951,-97.1384,20.2,8.1,8.5,0.57,0.077,26.3,0.7
WQ005,Assiniboine River,2021-06-01,49.884,-97.21,19.6,7.6,6.5,0.92,0.099,12.5,1.1
WQ006,Lake Manitoba,2021-06-01,50.85,-98.79,21.6,7.9,6.6,1.01,0.072,26.1,1.8
WQ007,Shoal Lake,2021-06-01,49.67,-95.35,22.8,8.4,7.6,1.21,0.102,18.8,2.9
WQ008,Netley Marsh,2021-06-01,50.32,-96.81,22.4,8.1,9.3,1.55,0.076,22.4,0.5
WQ001,Lake Winnipeg North,2021-06-08,52.1234,-96.8765,21.5,8.2,7.2,1.25,0.071,22.0,1.9
WQ002,Lake Winnipeg South,2021-06-08,50.5432,-96.5432,20.7,8.1,7.7,1.45,0.097,22.4,2.0
WQ003,Red River - Selkirk,2021-06-08,50.1432,-96.8621,23.4,8.2,6.2,1.4,0.077,17.1,1.8
WQ004,Red River - Winnipeg,2021-06-08,49.8951,-97.1384,22.1,7.9,7.8,1.07,0.099,13.3,2.6
WQ005,Assiniboine River,2021-06-08,49.884,-97.21,23.0,8.2,7.0,0.9,0.057,20.4,1.2
WQ006,Lake Manitoba,2021-06-08,50.85,-98.79,22.7,8.4,7.6,1.01,0.103,17.0,1.8
WQ007,Shoal Lake,2021-06-08,49.67,-95.35,23.2,7.9,9.2,1.2,0.091,26.4,1.6
WQ008,Netley Marsh,2021-06-08,50.32,-96.81,20.3,8.0,7.3,1.17,0.08,24.7,1.3
WQ001,Lake Winnipeg North,2021-06-15,52.1234,-96.8765,25.5,8.1,5.5,1.23,0.109,17.1,2.4
WQ002,Lake Winnipeg South,2021-06-15,50.5432,-96.5432,22.0,8.2,5.9,1.31,0.09,25.2,1.1
WQ003,Red River - Selkirk,2021-06-15,50.1432,-96.8621,18.9,7.8,6.0,1.49,0.072,15.1,1.3
WQ004,Red River - Winnipeg,2021-06-15,49.8951,-97.1384,22.0,8.1,5.1,1.21,0.109,22.0,1.8
WQ005,Assiniboine River,2021-06-15,49.884,-97.21,20.5,8.0,5.1,1.47,0.107,18.8,1.2
WQ006,Lake Manitoba,2021-06-15,50.85,-98.79,20.3,8.1,9.5,1.08,0.094,24.5,1.4
WQ007,Shoal Lake,2021-06-15,49.67,-95.35,19.4,8.2,9.3,1.35,0.089,19.7,0.2
WQ008,Netley Marsh,2021-06-15,50.32,-96.81,22.6,8.0,5.6,1.67,0.071,20.5,0.5
WQ001,Lake Winnipeg North,2021-06-22,52.1234,-96.8765,22.7,7.7,7.3,1.34,0.105,13.5,1.1
WQ002,Lake Winnipeg South,2021-06-22,50.5432,-96.5432,20.4,8.3,4.4,1.18,0.1,20.9,0.3
WQ003,Red River - Selkirk,2021-06-22,50.1432,-96.8621,24.2,8.1,8.5,1.17,0.091,21.0,1.1
WQ004,Red River - Winnipeg,2021-06-22,49.8951,-97.1384,26.4,8.0,7.5,1.11,0.079,19.3,0.9
WQ005,Assiniboine River,2021-06-22,49.884,-97.21,20.1,8.1,6.4,1.94,0.086,16.7,2.0
WQ006,Lake Manitoba,2021-06-22,50.85,-98.79,25.5,7.6,8.8,0.98,0.08,13.0,1.1
WQ007,Shoal Lake,2021-06-22,49.67,-95.35,19.2,7.9,6.5,1.26,0.095,21.3,1.4
WQ008,Netley Marsh,2021-06-22,50.32,-96.81,24.6,8.2,8.8,1.34,0.077,13.2,0.2
WQ001,Lake Winnipeg North,2021-06-29,52.1234,-96.8765,21.1,7.8,7.0,1.68,0.045,23.4,0.3
WQ002,Lake Winnipeg South,2021-06-29,50.5432,-96.5432,18.3,8.8,8.1,0.41,0.117,18.9,2.7
WQ003,Red River - Selkirk,2021-06-29,50.1432,-96.8621,20.1,8.2,7.2,0.68,0.093,24.0,0.7
WQ004,Red River - Winnipeg,2021-06-29,49.8951,-97.1384,23.1,8.3,7.0,1.64,0.103,28.1,1.7
WQ005,Assiniboine River,2021-06-29,49.884,-97.21,24.1,8.1,8.0,1.4,0.099,23.7,1.2
WQ006,Lake Manitoba,2021-06-29,50.85,-98.79,21.4,7.6,7.3,0.95,0.075,18.1,2.0
WQ007,Shoal Lake,2021-06-29,49.67,-95.35,23.1,8.2,6.7,1.38,0.072,27.7,2.8
WQ008,Netley Marsh,2021-06-29,50.32,-96.81,20.8,7.7,5.3,1.02,0.071,21.5,1.6
WQ001,Lake Winnipeg North,2021-07-06,52.1234,-96.8765,23.7,8.2,7.3,1.21,0.121,28.1,0.9
WQ002,Lake Winnipeg South,2021-07-06,50.5432,-96.5432,22.6,8.0,6.6,1.13,0.067,18.6,2.3
WQ003,Red River - Selkirk,2021-07-06,50.1432,-96.8621,24.8,8.4,7.2,1.7,0.088,19.4,0.4
WQ004,Red River - Winnipeg,2021-07-06,49.8951,-97.1384,24.4,8.4,5.6,0.92,0.13,21.1,0.6
WQ005,Assiniboine River,2021-07-06,49.884,-97.21,21.4,8.3,8.6,1.54,0.122,23.6,1.9
WQ006,Lake Manitoba,2021-07-06,50.85,-98.79,24.4,7.9,6.1,0.88,0.105,16.5,1.7
WQ007,Shoal Lake,2021-07-06,49.67,-95.35,22.2,8.0,6.4,1.6,0.122,17.9,0.9
WQ008,Netley Marsh,2021-07-06,50.32,-96.81,25.9,8.1,6.2,1.2,0.107,19.6,1.6
WQ001,Lake Winnipeg North,2021-07-13,52.1234,-96.8765,19.4,7.9,8.7,1.43,0.11,11.5,1.0
WQ002,Lake Winnipeg South,2021-07-13,50.5432,-96.5432,22.6,8.3,10.1,1.36,0.072,16.2,0.4
WQ003,Red River - Selkirk,2021-07-13,50.1432,-96.8621,24.7,8.1,6.0,1.64,0.117,18.4,1.1
WQ004,Red River - Winnipeg,2021-07-13,49.8951,-97.1384,22.6,7.6,7.7,1.5,0.094,23.6,1.5
WQ005,Assiniboine River,2021-07-13,49.884,-97.21,22.3,8.5,7.2,1.79,0.107,18.7,1.5
WQ006,Lake Manitoba,2021-07-13,50.85,-98.79,20.6,8.5,11.2,1.22,0.096,22.4,1.6
WQ007,Shoal Lake,2021-07-13,49.67,-95.35,21.7,8.3,4.8,1.04,0.095,20.3,1.7
WQ008,Netley Marsh,2021-07-13,50.32,-96.81,23.2,8.5,5.4,1.1,0.111,20.5,1.7
WQ001,Lake Winnipeg North,2021-07-20,52.1234,-96.8765,24.4,7.5,9.2,1.36,0.065,26.1,2.9
WQ002,Lake Winnipeg South,2021-07-20,50.5432,-96.5432,25.0,8.0,8.0,1.46,0.063,32.8,0.7
WQ003,Red River - Selkirk,2021-07-20,50.1432,-96.8621,26.1,8.1,7.4,1.22,0.118,28.9,1.6
WQ004,Red River - Winnipeg,2021-07-20,49.8951,-97.1384,20.7,7.9,8.0,0.63,0.058,20.1,1.7
WQ005,Assiniboine River,2021-07-20,49.884,-97.21,21.0,8.0,4.4,1.18,0.087,21.5,2.0
WQ006,Lake Manitoba,2021-07-20,50.85,-98.79,18.1,8.6,3.8,1.45,0.081,24.9,1.9
WQ007,Shoal Lake,2021-07-20,49.67,-95.35,21.6,8.0,4.5,1.27,0.075,15.3,0.6
WQ008,Netley Marsh,2021-07-20,50.32,-96.81,22.0,8.0,8.3,1.14,0.06,16.0,1.5
WQ001,Lake Winnipeg North,2021-07-27,52.1234,-96.8765,18.3,8.5,6.6,1.26,0.093,23.3,2.0
WQ002,Lake Winnipeg South,2021-07-27,50.5432,-96.5432,20.5,7.9,10.0,0.67,0.07,15.6,2.2
WQ003,Red River - Selkirk,2021-07-27,50.1432,-96.8621,22.6,8.2,5.7,1.4,0.071,17.2,0.9
WQ004,Red River - Winnipeg,2021-07-27,49.8951,-97.1384,20.5,7.8,7.3,1.39,0.074,17.7,1.8
WQ005,Assiniboine River,2021-07-27,49.884,-97.21,22.3,8.5,6.6,1.4,0.103,15.0,0.6
WQ006,Lake Manitoba,2021-07-27,50.85,-98.79,19.2,8.2,6.7,1.38,0.092,21.0,2.0
WQ007,Shoal Lake,2021-07-27,49.67,-95.35,21.2,8.3,7.9,0.88,0.085,27.7,4.4
WQ008,Netley Marsh,2021-07-27,50.32,-96.81,21.9,8.1,4.5,1.33,0.089,17.2,2.9
WQ001,Lake Winnipeg North,2021-08-03,52.1234,-96.8765,22.4,7.8,5.4,1.52,0.077,15.3,0.2
WQ002,Lake Winnipeg South,2021-08-03,50.5432,-96.5432,21.7,8.3,8.2,1.37,0.123,14.1,1.7
WQ003,Red River - Selkirk,2021-08-03,50.1432,-96.8621,22.8,7.6,6.7,0.97,0.095,15.8,2.0
WQ004,Red River - Winnipeg,2021-08-03,49.8951,-97.1384,25.2,8.0,6.0,0.94,0.098,15.4,2.2
WQ005,Assiniboine River,2021-08-03,49.884,-97.21,25.3,8.6,9.7,1.33,0.099,16.1,0.4
WQ006,Lake Manitoba,2021-08-03,50.85,-98.79,23.5,7.7,8.5,1.04,0.086,28.7,1.7
WQ007,Shoal Lake,2021-08-03,49.67,-95.35,23.0,8.0,8.3,1.22,0.071,15.1,0.2
WQ008,Netley Marsh,2021-08-03,50.32,-96.81,19.5,8.3,6.9,1.01,0.106,20.9,1.9
WQ001,Lake Winnipeg North,2021-08-10,52.1234,-96.8765,20.0,8.0,7.5,1.22,0.11,23.9,2.7
WQ002,Lake Winnipeg South,2021-08-10,50.5432,-96.5432,22.6,7.9,7.1,2.0,0.112,19.2,2.1
WQ003,Red River - Selkirk,2021-08-10,50.1432,-96.8621,21.6,8.0,8.7,1.43,0.109,28.7,1.1
WQ004,Red River - Winnipeg,2021-08-10,49.8951,-97.1384,22.6,8.4,8.2,1.19,0.091,29.6,1.1
WQ005,Assiniboine River,2021-08-10,49.884,-97.21,22.9,8.2,4.9,1.49,0.063,21.1,2.5
WQ006,Lake Manitoba,2021-08-10,50.85,-98.79,21.0,7.6,7.0,1.29,0.092,21.1,1.7
WQ007,Shoal Lake,2021-08-10,49.67,-95.35,19.1,8.4,3.7,1.19,0.106,16.2,0.3
WQ008,Netley Marsh,2021-08-10,50.32,-96.81,20.5,8.0,10.0,0.85,0.098,19.0,0.8
WQ001,Lake Winnipeg North,2021-08-17,52.1234,-96.8765,19.2,7.7,7.5,1.5,0.116,15.2,0.2
WQ002,Lake Winnipeg South,2021-08-17,50.5432,-96.5432,23.2,8.3,8.8,0.73,0.12,20.7,3.1
WQ003,Red River - Selkirk,2021-08-17,50.1432,-96.8621,21.6,8.5,6.1,1.95,0.08,12.4,1.7
WQ004,Red River - Winnipeg,2021-08-17,49.8951,-97.1384,24.3,8.5,6.9,1.42,0.09,26.7,2.3
WQ005,Assiniboine River,2021-08-17,49.884,-97.21,21.0,8.4,7.0,1.66,0.082,20.5,1.0
WQ006,Lake Manitoba,2021-08-17,50.85,-98.79,18.9,7.7,8.7,1.49,0.074,22.5,1.5
WQ007,Shoal Lake,2021-08-17,49.67,-95.35,23.5,8.0,7.0,0.95,0.113,22.6,1.6
WQ008,Netley Marsh,2021-08-17,50.32,-96.81,26.9,8.5,9.1,1.4,0.08,22.3,1.5
WQ001,Lake Winnipeg North,2021-08-24,52.1234,-96.8765,21.3,8.5,6.5,1.38,0.093,12.5,1.9
WQ002,Lake Winnipeg South,2021-08-24,50.5432,-96.5432,23.5,8.1,7.4,1.2,0.078,16.9,0.2
WQ003,Red River - Selkirk,2021-08-24,50.1432,-96.8621,23.1,7.7,6.3,0.67,0.077,22.7,1.6
WQ004,Red River - Winnipeg,2021-08-24,49.8951,-97.1384,22.1,8.2,4.5,1.56,0.082,20.2,1.8
WQ005,Assiniboine River,2021-08-24,49.884,-97.21,16.7,8.5,6.5,1.47,0.083,16.9,2.6
WQ006,Lake Manitoba,2021-08-24,50.85,-98.79,19.6,8.2,6.2,1.45,0.108,23.5,1.9
WQ007,Shoal Lake,2021-08-24,49.67,-95.35,20.8,8.0,7.5,1.66,0.099,19.1,1.7
WQ008,Netley Marsh,2021-08-24,50.32,-96.81,23.8,8.2,8.3,1.18,0.108,18.2,1.6
WQ001,Lake Winnipeg North,2021-08-31,52.1234,-96.8765,23.2,7.7,6.6,1.38,0.093,24.2,0.2
WQ002,Lake Winnipeg South,2021-08-31,50.5432,-96.5432,18.7,8.4,8.1,1.88,0.088,26.0,3.3
WQ003,Red River - Selkirk,2021-08-31,50.1432,-96.8621,17.4,7.6,6.3,0.87,0.12,18.7,0.9
WQ004,Red River - Winnipeg,2021-08-31,49.8951,-97.1384,24.5,8.3,6.1,1.51,0.072,16.5,2.4
WQ005,Assiniboine River,2021-08-31,49.884,-97.21,20.3,8.0,6.3,1.13,0.039,12.2,1.6
WQ006,Lake Manitoba,2021-08-31,50.85,-98.79,24.8,8.3,6.2,1.26,0.056,18.7,1.3
WQ007,Shoal Lake,2021-08-31,49.67,-95.35,20.8,8.3,7.6,1.47,0.134,22.7,0.2
WQ008,Netley Marsh,2021-08-31,50.32,-96.81,19.2,8.1,5.7,1.22,0.118,20.4,0.5
WQ001,Lake Winnipeg North,2021-09-07,52.1234,-96.8765,15.9,8.0,8.4,1.11,0.08,8.8,2.0
WQ002,Lake Winnipeg South,2021-09-07,50.5432,-96.5432,15.5,8.5,7.3,1.05,0.1,11.2,0.9
WQ003,Red River - Selkirk,2021-09-07,50.1432,-96.8621,11.7,8.3,8.3,1.06,0.075,11.1,2.4
WQ004,Red River - Winnipeg,2021-09-07,49.8951,-97.1384,15.7,8.2,9.3,1.39,0.085,18.2,0.4
WQ005,Assiniboine River,2021-09-07,49.884,-97.21,13.1,8.2,8.3,0.79,0.067,8.8,2.3
WQ006,Lake Manitoba,2021-09-07,50.85,-98.79,14.4,8.0,10.1,0.89,0.058,12.9,1.7
WQ007,Shoal Lake,2021-09-07,49.67,-95.35,15.0,8.0,9.3,1.33,0.037,12.2,2.1
WQ008,Netley Marsh,2021-09-07,50.32,-96.81,9.3,8.1,8.2,0.62,0.097,13.1,0.2
WQ001,Lake Winnipeg North,2021-09-14,52.1234,-96.8765,12.0,8.0,8.3,0.82,0.049,13.7,1.2
WQ002,Lake Winnipeg South,2021-09-14,50.5432,-96.5432,14.9,8.2,8.9,0.88,0.072,12.8,2.1
WQ003,Red River - Selkirk,2021-09-14,50.1432,-96.8621,9.8,8.1,5.1,1.09,0.119,7.6,1.4
WQ004,Red River - Winnipeg,2021-09-14,49.8951,-97.1384,14.7,7.8,7.0,0.98,0.073,16.8,1.6
WQ005,Assiniboine River,2021-09-14,49.884,-97.21,11.8,8.0,7.4,1.14,0.097,8.3,1.1
WQ006,Lake Manitoba,2021-09-14,50.85,-98.79,12.9,7.9,6.4,0.65,0.033,12.2,1.4
WQ007,Shoal Lake,2021-09-14,49.67,-95.35,16.6,8.2,7.0,0.72,0.061,5.7,1.9
WQ008,Netley Marsh,2021-09-14,50.32,-96.81,15.2,8.0,7.5,0.46,0.041,12.9,1.9
WQ001,Lake Winnipeg North,2021-09-21,52.1234,-96.8765,13.4,7.7,9.8,0.9,0.033,7.0,1.5
WQ002,Lake Winnipeg South,2021-09-21,50.5432,-96.5432,12.8,7.6,9.8,1.05,0.087,19.7,1.8
WQ003,Red River - Selkirk,2021-09-21,50.1432,-96.8621,11.7,8.3,5.9,1.37,0.069,10.4,1.1
WQ004,Red River - Winnipeg,2021-09-21,49.8951,-97.1384,10.4,8.0,9.2,1.04,0.024,9.1,2.4
WQ005,Assiniboine River,2021-09-21,49.884,-97.21,16.7,8.1,9.1,1.05,0.062,6.7,1.3
WQ006,Lake Manitoba,2021-09-21,50.85,-98.79,10.3,8.2,9.8,0.99,0.057,17.5,3.8
WQ007,Shoal Lake,2021-09-21,49.67,-95.35,9.5,8.3,8.7,1.15,0.084,20.2,1.9
WQ008,Netley Marsh,2021-09-21,50.32,-96.81,17.3,7.7,9.6,0.62,0.042,14.6,2.6
WQ001,Lake Winnipeg North,2021-09-28,52.1234,-96.8765,11.8,8.3,7.4,1.38,0.04,13.5,2.2
WQ002,Lake Winnipeg South,2021-09-28,50.5432,-96.5432,13.4,8.1,8.3,0.28,0.041,17.5,2.6
WQ003,Red River - Selkirk,2021-09-28,50.1432,-96.8621,15.7,8.1,11.0,1.01,0.091,10.2,1.6
WQ004,Red River - Winnipeg,2021-09-28,49.8951,-97.1384,14.8,7.7,10.8,1.6,0.07,19.4,1.6
WQ005,Assiniboine River,2021-09-28,49.884,-97.21,12.5,8.2,7.7,1.26,0.088,15.8,1.6
WQ006,Lake Manitoba,2021-09-28,50.85,-98.79,10.0,8.2,8.0,0.56,0.046,11.1,3.2
WQ007,Shoal Lake,2021-09-28,49.67,-95.35,13.8,7.8,6.9,0.75,0.05,13.3,2.9
WQ008,Netley Marsh,2021-09-28,50.32,-96.81,18.4,8.6,7.8,1.33,0.072,21.2,2.4
WQ001,Lake Winnipeg North,2021-10-05,52.1234,-96.8765,3.0,8.4,8.8,0.61,0.044,3.7,0.8
WQ002,Lake Winnipeg South,2021-10-05,50.5432,-96.5432,6.0,8.9,8.1,1.21,0.016,4.6,1.8
WQ003,Red River - Selkirk,2021-10-05,50.1432,-96.8621,4.4,8.3,8.1,0.75,0.065,0.5,3.5
WQ004,Red River - Winnipeg,2021-10-05,49.8951,-97.1384,6.6,8.0,12.1,0.22,0.038,7.7,3.3
WQ005,Assiniboine River,2021-10-05,49.884,-97.21,6.2,8.4,10.1,1.01,0.051,0.5,3.2
WQ006,Lake Manitoba,2021-10-05,50.85,-98.79,5.1,8.1,9.1,1.38,0.031,5.4,1.9
WQ007,Shoal Lake,2021-10-05,49.67,-95.35,3.9,8.4,10.6,0.71,0.066,9.7,2.4
WQ008,Netley Marsh,2021-10-05,50.32,-96.81,3.1,7.9,7.2,1.27,0.036,0.5,1.8
WQ001,Lake Winnipeg North,2021-10-12,52.1234,-96.8765,1.7,8.4,9.9,0.51,0.034,0.5,3.4
WQ002,Lake Winnipeg South,2021-10-12,50.5432,-96.5432,1.1,8.1,10.7,0.91,0.055,4.3,0.6
WQ003,Red River - Selkirk,2021-10-12,50.1432,-96.8621,4.0,8.0,8.0,1.23,0.075,3.1,2.8
WQ004,Red River - Winnipeg,2021-10-12,49.8951,-97.1384,4.0,7.5,9.4,1.06,0.048,0.5,3.4
